ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Equity to Liability,prediction,actual
-0.48718083,0.33703405,-0.7724617,-0.35620162,-0.060454253,0.05931548,0.24298888,-0.020916447,0.116741635,-0.8700027,-0.045149013,0.06093508,-0.1569415,0.0033952477,-0.02306166,-0.028410919,-0.0860544,0.01737269,-0.41794324,-0.13061316,0.20885238,-0.07908534,0.07138421,-0.18214701,-0.37458035,0.08862122,0.18655284,-0.64683765,-0.2872713,0.0,0.0488271,0.0008202363,-0.1751466,0.0,0.56929183,0.16011432,-0.25446773,-0.012829303,-0.14871892,0.12848602,0.014607644,0.08044413,-0.034157164,-0.045801252,-0.12043677,0.00025482607,0.0,0.14106578,0.61897576,0.006771786,0.0,0.49863318,0.0,-0.010540686,0.02294351,-0.16862069,-0.3906774,0.0,0.0,-0.15025708,0.073163,-0.24637628,-0.0018253241,0.024084374,-0.2226698,0.08257677,0.0,-0.2088369,-0.09884834,-0.03149502,-0.006050846,-0.101446666,0.14451419,-0.36041117,-0.099310726,0.13858564,0.0,0.0,-0.11492409,-0.039648216,-0.16035181,-0.04496984,0.15251425,0.040287327,0.0,-0.11257461,0.0,0.15855087,0.013622817,-0.012719126,0.019893134,-0.00086907414,0.100069314,0.0,0,1
-0.44288778,0.34135777,-0.65455234,-0.35220596,-0.057652235,0.062155478,0.25178507,-0.020107495,0.044592276,-0.9370338,-0.045149013,0.030971367,-0.15217924,0.0033952477,-0.02306166,-0.05676216,-0.09348177,0.001706887,-0.52470076,-0.1266083,0.20885238,-0.07235627,0.076036826,-0.11618894,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.2578841,0.0,0.05082253,-0.002918817,-0.22639851,0.0,0.56447905,0.16011432,-0.24061505,-0.012829303,-0.14295523,-0.043261323,0.015416595,0.082933225,0.003038887,-0.057247944,-0.103041515,0.00025482607,0.0,0.014188365,-0.06463655,0.006771786,0.0,0.5216057,0.0,0.009668765,0.04216607,-0.12691057,-0.40181136,0.0,0.0,-0.15807158,0.22831927,-0.15222266,-0.0018253241,0.030487243,-0.2031707,0.04993237,0.0,-0.22405083,-0.10301405,-0.0555365,-0.0026629663,-0.09580854,0.10410684,-0.3896433,-0.11028392,0.11417851,0.0,0.0,-0.12331467,-0.046323124,-0.16035181,0.019982738,0.14988378,0.040287327,0.0,-0.11850325,0.0,0.20196845,0.013622817,-0.044631053,0.016806249,-0.0037202376,0.10633762,0.0,0,0
-0.46031603,0.30819505,-0.67039037,-0.3096265,-0.057652235,0.06185659,0.24380809,-0.020107495,0.060856037,-0.93552834,-0.045149013,0.058006182,-0.14161654,0.0033952477,-0.02306166,-0.055380434,-0.08754046,0.023217946,-0.48276225,-0.15639132,0.20885238,-0.07235627,0.07138421,-0.12088532,-0.32885686,0.08862122,0.18838452,-0.65874946,-0.2674211,0.0,0.048290923,-0.002402762,-0.1751466,0.0,0.5471753,0.16011432,-0.24896301,-0.012829303,-0.16723514,-0.061171945,0.015416595,0.08201987,0.00351087,-0.049312644,-0.12031116,0.00025482607,0.0,0.19228815,-0.06508953,0.0069292616,0.0,0.43920335,0.0,-0.010540686,0.014181236,-0.120127715,-0.4047442,0.0,0.0,-0.13541792,0.22990619,-0.12701608,-0.0018253241,-0.004952169,-0.22035204,0.049829938,0.0,-0.22618343,-0.09780187,-0.040535536,-0.0026069772,-0.0730738,0.13140272,-0.31124508,-0.10722611,0.08981763,0.0,0.0,-0.11446341,-0.046323124,-0.15203455,-0.039059978,0.16464618,0.005300332,0.0,-0.117568605,0.0,0.1788321,0.013622817,-0.012468891,0.019399816,-0.011415917,0.07976895,0.0,0,0
-0.4163481,0.31087357,-0.73922616,-0.36304724,-0.057652235,0.062155478,0.25178507,-0.017428963,-0.011115864,-0.9459796,-0.045149013,0.030971367,-0.16092683,0.0033952477,-0.02306166,-0.037956268,-0.08830108,0.007552143,-0.58132476,-0.15295674,0.20885238,-0.07235627,0.076036826,-0.11293985,-0.31128582,0.08862122,0.18838452,-0.646549,-0.24841067,0.0,0.050686568,-0.00072270725,-0.22639851,0.0,0.53897005,0.16011432,-0.23437822,-0.012829303,-0.16630064,-0.05472635,0.015416595,0.0772084,0.004485376,-0.055032767,-0.103041515,0.00025482607,0.0,0.014188365,-0.062190726,0.006378172,0.0,0.47027415,0.0,0.020560583,0.031606168,-0.10731231,-0.39946425,0.0,0.0,-0.14022751,0.22831927,-0.14042097,-0.0018253241,0.018529782,-0.2031707,0.04613486,0.0,-0.22827084,-0.099400945,-0.066805154,-0.0026629663,-0.18946832,0.10410684,-0.28467503,-0.12756328,0.08981763,0.0,0.0,-0.11590232,-0.046323124,-0.15583208,0.016882202,0.15157586,0.040287327,0.0,-0.10453776,0.0,0.20253305,0.013622817,-0.03532324,0.01589918,-0.003122986,0.11974306,0.0,0,0
-0.48286414,0.34403628,-0.7524922,-0.37245658,-0.057652235,0.06185659,0.25178507,-0.017428963,0.14409696,-0.94102836,-0.045149013,0.058006182,-0.17023288,0.0033952477,-0.02306166,-0.039338,-0.09272116,0.001706887,-0.53111464,-0.12745258,0.20885238,-0.07235627,0.076036826,-0.13122644,-0.32904324,0.08862122,0.18838452,-0.6428756,-0.25511435,0.0,0.05153966,-0.0002066521,-0.22639851,0.0,0.39183882,0.16011432,-0.2522486,-0.012829303,-0.13944705,-0.04035312,0.015416595,0.08239822,0.0082848035,-0.047097467,-0.12031116,0.00025482607,0.0,0.014188365,-0.0615708,0.006771786,0.0,0.52132636,0.0,0.00035113445,0.04155079,-0.13522771,-0.4031222,0.0,0.0,-0.15943764,0.22831927,-0.15222266,0.11309141,0.025048949,-0.22035204,0.04613486,0.0,-0.22816302,-0.05772697,-0.051338874,-0.0026629663,-0.056983143,0.14451419,-0.2668755,-0.1284389,0.11417851,0.0,0.0,-0.12187576,-0.046323124,-0.16414934,-0.03595944,0.14988378,0.005300332,0.0,-0.11901478,0.0,0.17016758,0.013622817,-0.044631053,0.016806249,-0.01097784,0.08059055,0.0,0,0
-0.5367117,0.36964926,-0.79329985,-0.43205053,-0.060454253,0.05931548,0.2509659,-0.018237915,0.119257085,-0.8692185,-0.045149013,0.06093508,-0.17137326,0.0033952477,-0.02306166,-0.0046390435,-0.094793275,0.001706887,-0.52323425,-0.12717858,0.20885238,-0.06047921,0.076036826,-0.1925747,-0.37697354,0.08862122,0.18655284,-0.64774865,-0.25404167,0.0,0.05153966,0.0022891182,-0.22639851,0.0,0.5707065,0.16011432,-0.23988293,-0.012829303,-0.14338674,0.054932803,0.014988469,0.07675262,-0.032469593,-0.043276846,-0.12043677,0.00031318312,0.0,0.014459626,0.59612894,0.006771786,0.0,0.44440126,0.0,0.00035113445,0.05341173,-0.16862069,-0.40427577,0.0,0.0,-0.14966099,0.07157608,-0.29383096,-0.0018253241,-0.015287176,-0.2226698,0.07888168,0.0,-0.19656543,-0.0996868,-0.23336922,-0.006106835,-0.065090664,0.14451419,-0.39050663,-0.1180598,0.13858564,0.0,0.0,-0.11963644,-0.04428694,-0.16414934,-0.04496984,0.13944393,0.05414515,0.0,-0.11282435,0.0,0.215867,0.013622817,-0.03557347,0.01670172,0.0133513585,0.10718284,0.0,0,0
-0.43198925,0.33703405,-0.7591957,-0.3467923,-0.060454253,0.059614368,0.24298888,-0.020916447,0.08594211,-0.85077804,-0.045149013,0.033900265,-0.12776668,0.0033952477,-0.02306166,-0.028410919,-0.086815014,0.01737269,-0.41654497,-0.13061316,0.20885238,-0.07908534,0.07138421,-0.16630135,-0.35731068,0.08862122,0.18655284,-0.6454394,-0.30594823,0.0,0.04743783,0.00030418113,-0.1751466,0.0,0.56929183,0.16011432,-0.28649125,-0.012829303,-0.14213802,0.124397084,0.014607644,0.08044413,-0.033104032,-0.05373656,-0.103167124,0.00031318312,0.0,0.19105887,0.61897576,0.006771786,0.0,0.5082666,0.0,-0.05027178,-0.010025818,-0.17340018,-0.38666898,0.0,0.0,-0.14781132,0.073163,-0.24396999,-0.0018253241,-0.10605998,-0.20548843,0.08257677,0.0,-0.20636038,-0.098218635,-0.031844184,-0.006050846,-0.13064228,0.10410684,-0.36041117,-0.09843511,0.13858564,0.0,0.0,-0.116363,-0.04428694,-0.16035181,0.01097233,0.15251425,0.05414515,0.0,-0.11231282,0.0,0.17583604,0.013622817,-0.011320863,0.019893134,0.008747743,0.13259551,0.0,0,0
-0.4910364,0.34135777,-0.6678183,-0.37463412,-0.057652235,0.06185659,0.25178507,-0.020107495,0.07539181,-0.9211596,-0.045149013,0.058006182,-0.14161654,0.0033952477,-0.02306166,-0.05676216,-0.0860544,0.001706887,-0.52470076,-0.1266083,0.20885238,-0.07235627,0.076036826,-0.13203458,-0.32904324,0.08862122,0.18838452,-0.6428756,-0.29621693,0.0,0.05113944,-0.002402762,-0.22639851,0.0,0.56447905,0.16011432,-0.24073802,-0.012829303,-0.14088409,-0.046450187,0.015416595,0.082933225,0.0033840202,-0.049312644,-0.12031116,0.00025482607,0.0,-0.00066073705,-0.06463655,0.006771786,0.0,0.5278663,0.0,-0.010540686,0.024611566,-0.14338988,-0.41195077,0.0,0.0,-0.15367137,0.22831927,-0.14981638,-0.0018253241,-0.1644993,-0.22035204,0.04993237,0.0,-0.22652735,-0.100863114,-0.055885665,-0.0026629663,-0.12977822,0.14451419,-0.3896433,-0.11115953,0.11417851,0.0,0.0,-0.11770671,-0.046323124,-0.16035181,-0.03595944,0.14988378,0.040287327,0.0,-0.13178383,0.0,0.2062885,0.013622817,-0.044631053,0.016806249,-0.012139048,0.07347703,0.0,0,0
-0.47761825,0.34403628,-0.75506425,-0.30744895,-0.057652235,0.06185659,0.24380809,-0.017428963,0.1491741,-0.9265825,-0.045149013,0.058006182,-0.15036413,0.0033952477,-0.02306166,-0.039338,-0.09272116,0.01737269,-0.42524418,-0.13173145,0.20885238,-0.07235627,0.07138421,-0.12078113,-0.3293446,0.08862122,0.18838452,-0.6419646,-0.30238065,0.0,0.048154958,-0.0002066521,-0.1751466,0.0,0.5216662,0.16011432,-0.27834404,-0.012829303,-0.13435052,-0.04015188,0.015416595,0.08239822,0.0083322935,-0.047097467,-0.12031116,0.00025482607,0.0,0.19228815,-0.061403856,0.006771786,0.0,0.49195865,0.0,0.00035113445,0.0058124363,-0.13522771,-0.40120107,0.0,0.0,-0.15794857,0.22990619,-0.13881777,-0.0018253241,-0.10591148,-0.22035204,0.046032425,0.0,-0.22523476,-0.094891384,-0.045589894,-0.0026069772,-0.086178765,0.14451419,-0.2668755,-0.124505475,0.11417851,0.0,0.0,-0.12187576,-0.046323124,-0.16414934,-0.03595944,0.16295409,0.005300332,0.0,-0.11901478,0.0,0.17067246,0.013622817,-0.021776704,0.020306885,-0.010254709,0.08059055,0.0,0,0
-0.47570273,0.30654988,-0.63770235,-0.3907274,-0.060454253,0.059614368,0.2509659,-0.018237915,0.048177145,-0.97083616,0.20213722,0.033900265,-0.15269381,0.0033952477,-0.02306166,0.009415372,-0.09054313,0.0048642233,-0.58265096,-0.15133809,0.20885238,-0.10262773,0.076036826,-0.17980197,-0.3560469,0.08862122,0.18655284,-0.651422,-0.18590239,0.0,0.050531965,0.0017730631,-0.22639851,0.0,0.54616064,0.16011432,-0.22201252,-0.012829303,-0.17116146,0.14120324,-0.007970033,0.07680473,-0.03389637,-0.051212154,-0.07108823,0.00025482607,0.0,0.014753372,0.6007954,0.006378172,0.0,0.32583302,0.0,0.020560583,0.05152006,-0.14070529,-0.3791688,0.0,0.0,-0.1312803,0.07157608,-0.28916448,-0.0018253241,-0.021806346,-0.20548843,0.07888168,0.0,-0.21370767,-0.099170126,-0.20836224,0.016411807,-0.16788925,0.10360277,-0.28299826,-0.11718418,0.11422475,0.0,0.0,-0.116845354,-0.039648216,-0.15751936,0.0052040634,0.17228237,0.040287327,0.0,-0.105482526,0.0,0.2006308,0.013622817,-0.026265658,0.0121009685,0.024548886,0.14633533,0.0,0,0
-0.435381,0.34403628,-0.73922616,-0.36304724,-0.057652235,0.06184166,0.25178507,-0.017428963,0.11329743,-0.9295446,-0.045149013,0.034137655,-0.14105807,0.0033952477,-0.02306166,-0.040109448,-0.09348177,0.001706887,-0.5319919,-0.14714973,0.20885238,-0.07235627,0.076036826,-0.11451231,-0.312545,0.09572939,0.18838452,-0.6491937,-0.29052648,0.0,0.05420752,-0.0003289217,-0.23239987,0.0,0.5216662,0.16011432,-0.27146706,-0.012829303,-0.13918425,-0.045525,0.015416595,0.08239822,0.0060960613,-0.05702775,-0.102175705,0.00025482607,0.0,-0.00066073705,-0.0615708,0.007713763,0.0,0.5168264,0.0,0.020976136,0.014351092,-0.12691057,-0.398238,0.0,0.0,-0.16906647,0.22831927,-0.14981638,-0.0018253241,-0.1644993,-0.2031707,0.04613486,0.0,-0.24118142,-0.11173481,-0.055335276,-0.002611127,-0.086178765,0.10410684,-0.26589996,-0.12881924,0.04453987,0.0,0.0,-0.12941602,-0.046323124,-0.16644701,0.019982738,0.14862782,0.005300332,0.0,-0.12000894,0.0,0.19360124,0.013622817,-0.044149004,0.016806249,-0.0006538115,0.113451146,0.0,0,0
-0.4790086,0.34403628,-0.75506425,-0.30744895,-0.057652235,0.06185659,0.24380809,-0.017428963,0.1491741,-0.94645125,-0.045149013,0.058006182,-0.17023288,0.0033952477,-0.02306166,-0.039338,-0.09272116,0.01737269,-0.42524418,-0.13173145,0.20885238,-0.07235627,0.07138421,-0.12078113,-0.3293446,0.08862122,0.18838452,-0.6419646,-0.28370368,0.0,0.04869114,-0.0002066521,-0.1751466,0.0,0.5216662,0.16011432,-0.27822107,-0.012829303,-0.13967,-0.038832337,0.015416595,0.08239822,0.0083322935,-0.047097467,-0.12031116,0.00025482607,0.0,0.14229503,-0.061403856,0.006771786,0.0,0.49056837,0.0,0.00035113445,0.010467291,-0.13522771,-0.39923483,0.0,0.0,-0.15902826,0.22990619,-0.14122406,-0.0018253241,0.024232864,-0.22035204,0.046032425,0.0,-0.22523476,-0.09628171,-0.04524073,-0.0026069772,-0.056983143,0.14451419,-0.2668755,-0.124505475,0.11417851,0.0,0.0,-0.12187576,-0.046323124,-0.16414934,-0.03595944,0.16295409,0.005300332,0.0,-0.11901478,0.0,0.15475334,0.013622817,-0.021776704,0.020306885,-0.011645028,0.08059055,0.0,0,0
-0.49242672,0.34135777,-0.6678183,-0.37463412,-0.057652235,0.06185659,0.25178507,-0.020107495,0.07539181,-0.94102836,-0.045149013,0.058006182,-0.16148528,0.0033952477,-0.02306166,-0.05676216,-0.0860544,0.001706887,-0.52470076,-0.1266083,0.20885238,-0.07235627,0.076036826,-0.13203458,-0.32904324,0.08862122,0.18838452,-0.6428756,-0.2578841,0.0,0.05167562,-0.002402762,-0.22639851,0.0,0.56447905,0.16011432,-0.24061505,-0.012829303,-0.14620356,-0.045130644,0.015416595,0.082933225,0.0033840202,-0.049312644,-0.12031116,0.00025482607,0.0,0.014188365,-0.06463655,0.006771786,0.0,0.526476,0.0,-0.010540686,0.051811256,-0.14338988,-0.407786,0.0,0.0,-0.15475106,0.22831927,-0.15222266,-0.0018253241,0.030487243,-0.22035204,0.04993237,0.0,-0.22652735,-0.10225344,-0.0555365,-0.0026629663,-0.10058258,0.14451419,-0.3896433,-0.11115953,0.11417851,0.0,0.0,-0.11770671,-0.046323124,-0.16035181,-0.03595944,0.14988378,0.040287327,0.0,-0.13178383,0.0,0.20060237,0.013622817,-0.044631053,0.016806249,-0.013529366,0.07347703,0.0,0,0
-0.44455692,0.34135777,-0.50533104,-0.333311,-0.057652235,0.062155478,0.25178507,-0.020107495,0.119786315,-1.0383387,0.20213722,0.030971367,-0.14849001,0.0033952477,-0.02306166,-0.03821642,-0.086815014,0.001706887,-0.53156173,-0.1266083,0.20885238,-0.07235627,0.076036826,-0.11618894,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.24183702,0.0,0.05082253,-0.003646045,-0.22639851,0.0,0.5471753,0.16011432,-0.24061505,-0.012829303,-0.14751059,-0.019902304,-0.0071610827,0.0825521,0.0027138367,-0.056763567,-0.07096262,0.00025482607,0.0,0.014188365,-0.06467763,0.006771786,0.0,0.53471917,0.0,0.009668765,0.051811256,-0.13507272,-0.39626014,0.0,0.0,-0.153385,0.22831927,-0.15173829,-0.0018253241,0.00027320918,-0.2031707,0.04993237,0.0,-0.22261779,-0.10139291,-0.046488203,-0.0026629663,-0.10058258,0.10410684,-0.38289177,-0.1078202,0.11417851,0.0,0.0,-0.12287127,-0.046323124,-0.16035181,0.018541053,0.14988378,0.005300332,0.0,-0.13152204,0.0,0.20196845,0.013622817,-0.044631053,0.017290626,0.013033144,0.10633762,0.0,0,0
-0.4233447,0.30819505,-0.51222104,-0.32029217,-0.057652235,0.062155478,0.25178507,-0.020107495,0.0043118577,-1.0472846,0.20213722,0.030971367,-0.14849001,0.0033952477,-0.02306166,-0.036360018,-0.094967835,0.0048642233,-0.5839851,-0.1507678,0.20885238,-0.07235627,0.076036826,-0.119261846,-0.31081116,0.08862122,0.18838452,-0.646549,-0.20392135,0.0,0.050667927,-0.002918817,-0.22639851,0.0,0.56447905,0.16011432,-0.22274466,-0.012829303,-0.1690833,-0.036618862,-0.0071610827,0.08201987,0.0031182468,-0.057247944,-0.07096262,0.00025482607,0.0,0.014482112,-0.06525648,0.006378172,0.0,0.37374598,0.0,0.009668765,0.0402744,-0.10731231,-0.39702696,0.0,0.0,-0.14022751,0.22831927,-0.14042097,-0.0018253241,0.023968076,-0.2031707,0.04993237,0.0,-0.2293231,-0.10173676,-0.05692935,0.019855678,-0.14559907,0.10360277,-0.31799662,-0.11028392,0.08981763,0.0,0.0,-0.120071374,-0.046323124,-0.15372184,0.014214471,0.18272224,0.040287327,0.0,-0.10428802,0.0,0.20633058,0.013622817,-0.03532324,0.012205496,-0.0037202376,0.11262953,0.0,0,0
-0.4333796,0.3405386,-0.6571243,-0.30021715,-0.057652235,0.062155478,0.24298888,-0.020107495,0.049669452,-0.94245666,-0.045149013,0.030971367,-0.15217924,0.0033952477,-0.02306166,-0.05676216,-0.086815014,0.01737269,-0.41964948,-0.13088717,0.20885238,-0.07235627,0.07138421,-0.10661214,-0.31207496,0.08862122,0.18838452,-0.6419646,-0.28647342,0.0,0.047974013,-0.002918817,-0.1751466,0.0,0.56472087,0.16011432,-0.26671046,-0.012829303,-0.1451651,-0.041740548,0.015416595,0.082933225,0.003086377,-0.057247944,-0.103041515,0.00025482607,0.0,0.14229503,-0.064469606,0.006771786,0.0,0.5053514,0.0,0.009668765,0.02294351,-0.13507272,-0.397924,0.0,0.0,-0.15297562,0.22990619,-0.14122406,-0.0018253241,0.024232864,-0.2031707,0.049829938,0.0,-0.22112258,-0.09960896,-0.04759144,-0.0026069772,-0.10058258,0.10410684,-0.3896433,-0.1063505,0.11417851,0.0,0.0,-0.11914562,-0.046323124,-0.16035181,0.019982738,0.16295409,0.040287327,0.0,-0.13152204,0.0,0.15991695,0.013622817,-0.021776704,0.020306885,-0.0045797396,0.10633762,0.0,0,0
-0.49349084,0.34403628,-0.73922616,-0.36304724,-0.057652235,0.06184166,0.25178507,-0.017428963,0.11329743,-0.94941336,-0.045149013,0.034137655,-0.16092683,0.0033952477,-0.02306166,-0.040109448,-0.10222065,0.001706887,-0.5319919,-0.14714973,0.20885238,-0.09589866,0.076036826,-0.11451231,-0.312545,0.09572939,0.18838452,-0.6491937,-0.2521936,0.0,0.054743692,-0.0003289217,-0.23239987,0.0,0.5216662,0.16011432,-0.2713441,-0.012829303,-0.14450373,-0.044205457,0.015416595,0.08239822,0.0060960613,-0.05702775,-0.102175705,0.00025482607,0.0,0.014188365,-0.0615708,0.007713763,0.0,0.43411762,0.0,0.020976136,0.04155079,-0.12691057,-0.39407325,0.0,0.0,-0.17014617,0.22831927,-0.18898797,-0.0018253241,0.014725044,-0.2031707,0.04613486,0.0,-0.24118142,-0.113125145,-0.24659422,-0.002611127,-0.059452526,0.10410684,-0.26589996,-0.12881924,0.04453987,0.0,0.0,-0.12941602,-0.046323124,-0.16644701,0.019982738,0.14862782,0.005300332,0.0,-0.12000894,0.0,0.18042903,0.013622817,-0.044149004,0.016806249,-0.0020441308,0.113451146,0.0,0,0
-0.42276534,0.30819505,-0.6614422,-0.35259107,-0.057652235,0.06184166,0.25178507,-0.020107495,-0.018482015,-0.93849045,-0.045149013,0.033822946,-0.11182997,0.0033952477,-0.02306166,-0.055405587,-0.08830108,0.0048642233,-0.5845907,-0.16843237,0.20885238,-0.07235627,0.076036826,-0.119261846,-0.31131098,0.097761974,0.18838452,-0.6528671,-0.20885113,0.0,0.054188877,-0.0025250353,-0.23239987,0.0,0.56447905,0.16011432,-0.24208613,-0.012829303,-0.17206886,-0.06579876,0.015416595,0.08201987,0.0012746379,-0.059242934,-0.13395381,0.00025482607,0.0,-0.00036699045,-0.06525648,0.007320149,0.0,0.36090234,0.0,0.010084317,0.0050217435,-0.10731231,-0.40025812,0.0,0.0,-0.15122241,0.22831927,-0.14227948,-0.0018253241,-0.06942511,-0.2031707,0.04993237,0.0,-0.24481805,-0.114645295,-0.07079924,0.01936426,-0.067148656,0.10360277,-0.31702113,-0.11153987,0.020178983,0.0,0.0,-0.12200367,-0.046323124,-0.15601954,0.03613667,0.18146628,0.040287327,0.0,-0.10554396,0.0,0.2017609,0.013622817,-0.03484119,0.012205496,-0.00060403417,0.10958733,0.0,0,0
-0.4290629,0.34403628,-0.73922616,-0.36304724,-0.057652235,0.062155478,0.25178507,-0.017428963,0.060897246,-0.91716504,-0.045149013,0.030971367,-0.14105807,0.0033952477,-0.02306166,-0.039338,-0.09348177,0.001706887,-0.5242537,-0.12745258,0.20885238,-0.07235627,0.076036826,-0.11538078,-0.31177357,0.08862122,0.18838452,-0.6626331,-0.29344723,0.0,0.050150387,-0.00072270725,-0.22639851,0.0,0.4091426,0.16011432,-0.2522486,-0.012829303,-0.13286616,-0.03980335,0.015416595,0.08239822,0.007939663,-0.055032767,-0.09818864,0.00025482607,0.0,-0.00066073705,-0.0615708,0.006771786,0.0,0.5295695,0.0,0.020560583,0.014351092,-0.09425759,-0.40131223,0.0,0.0,-0.15699188,0.22831927,-0.14981638,0.11309141,-0.16359204,-0.2031707,0.04613486,0.0,-0.2256865,-0.058487587,-0.051688038,-0.0026629663,-0.086178765,0.10410684,-0.27362707,-0.12756328,0.09346686,0.0,0.0,-0.12331467,-0.046323124,-0.16414934,0.022038799,0.14988378,0.040287327,0.0,-0.11875299,0.0,0.1772198,0.013622817,-0.044631053,0.016806249,-0.0027513418,0.113451146,0.0,0,0
-0.44149745,0.34135777,-0.65455234,-0.35220596,-0.057652235,0.062155478,0.25178507,-0.020107495,0.044592276,-0.91716504,-0.045149013,0.030971367,-0.13231046,0.0033952477,-0.02306166,-0.05676216,-0.09348177,0.001706887,-0.52470076,-0.1266083,0.20885238,-0.07235627,0.076036826,-0.11618894,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.29621693,0.0,0.050286353,-0.002918817,-0.22639851,0.0,0.56447905,0.16011432,-0.24073802,-0.012829303,-0.13763575,-0.044580866,0.015416595,0.082933225,0.003038887,-0.057247944,-0.103041515,0.00025482607,0.0,-0.00066073705,-0.06463655,0.006771786,0.0,0.52299595,0.0,0.009668765,0.014966372,-0.12691057,-0.40597612,0.0,0.0,-0.15699188,0.22831927,-0.14981638,-0.0018253241,-0.1644993,-0.2031707,0.04993237,0.0,-0.22405083,-0.10162373,-0.055885665,-0.0026629663,-0.12500417,0.10410684,-0.3896433,-0.11028392,0.11417851,0.0,0.0,-0.12331467,-0.046323124,-0.16035181,0.019982738,0.14988378,0.040287327,0.0,-0.11850325,0.0,0.20765458,0.013622817,-0.044631053,0.016806249,-0.0023299183,0.10633762,0.0,0,0
-0.5386607,0.30737588,-0.52548707,-0.3427203,-0.057652235,0.05618868,0.2509659,-0.020107495,0.03511133,-1.0512792,0.20213722,0.058006182,-0.15779606,0.0033952477,-0.02306166,-0.036360018,-0.08978251,0.0048642233,-0.58340603,-0.1507678,0.20885238,-0.09589866,0.076036826,-0.13803343,-0.3280808,0.08862122,0.18838452,-0.6451507,-0.18867213,0.0,0.05152102,-0.0031299898,-0.22639851,0.0,0.56472087,0.16011432,-0.22274466,-0.012829303,-0.17719248,-0.037539523,-0.0071610827,0.08163874,0.0045365915,-0.04778158,-0.088232264,0.00025482607,0.0,0.014482112,-0.06529755,0.006378172,0.0,0.30949152,0.0,-0.010540686,0.046876676,-0.1468032,-0.4030286,0.0,0.0,-0.136907,0.22831927,-0.1767019,-0.0018253241,-0.0134712625,-0.21967585,0.04993237,0.0,-0.22848375,-0.10097615,-0.22680934,0.019855678,-0.12844229,0.14401011,-0.31799662,-0.10078043,0.11351296,0.0,0.0,-0.11818907,-0.046323124,-0.15372184,-0.04172771,0.18272224,0.040287327,0.0,-0.117568605,0.0,0.20306225,0.013622817,-0.033924975,0.012689874,0.004806648,0.07943456,0.0,0,0
